Column_Index,Column_Type,Column_End_Level,Timestamp,SMA10,SMA20,ADX,ADX_Check,SMA_Check,Trendline_Break,Higher_High,Trendline_or_HigherHigh,Double_Bottom,Entry_Signal,Timestamp_Readable
2,X,105803.0,1749326400,,,,False,False,False,False,False,False,False,2025-06-07 20:00:00
3,O,105103.5,1749373200,,,,False,False,False,False,False,False,False,2025-06-08 09:00:00
4,X,106144.5,1749398400,,,,False,False,False,False,False,False,False,2025-06-08 16:00:00
5,O,105487.5,1749430800,,,,False,False,False,False,False,False,False,2025-06-09 01:00:00
6,X,107717.5,1749466800,,,,False,False,False,False,False,False,False,2025-06-09 11:00:00
7,O,106991.5,1749474000,,,,False,False,False,False,False,False,False,2025-06-09 13:00:00
8,X,110143.0,1749506400,,,,False,False,False,False,False,False,False,2025-06-09 22:00:00
9,O,109061.5,1749542400,106643.75,,,False,False,False,False,False,False,False,2025-06-10 08:00:00
10,X,109653.5,1749556800,107080.75,,,False,False,False,False,False,False,False,2025-06-10 12:00:00
11,O,108596.0,1749564000,107470.15,,,False,False,False,False,False,False,False,2025-06-10 14:00:00
12,X,110247.0,1749596400,107914.55,,,False,False,False,False,False,False,False,2025-06-10 23:00:00
13,O,109229.5,1749632400,108327.15,,81.15,True,True,False,True,True,False,False,2025-06-11 09:00:00
14,X,109842.5,1749650400,108696.95,,86.84,True,True,True,False,True,False,False,2025-06-11 14:00:00
15,O,106873.5,1749726000,108835.55,,87.31,True,True,True,False,True,True,True,2025-06-12 11:00:00
16,X,107571.0,1749736800,108820.9,,80.63,True,True,True,False,True,True,True,2025-06-12 14:00:00
17,O,106971.0,1749740400,108818.85,,73.94,True,True,True,False,True,False,False,2025-06-12 15:00:00
18,X,108251.0,1749747600,108629.65,,68.12,True,True,False,True,True,False,False,2025-06-12 17:00:00
19,O,103744.5,1749772800,108097.95,107370.85,63.01,True,False,False,False,False,False,False,2025-06-13 00:00:00
20,X,105741.0,1749830400,107706.7,107393.73,57.89,True,True,True,False,True,True,True,2025-06-13 16:00:00
21,O,105147.0,1749837600,107361.8,107415.98,52.78,True,True,True,False,True,False,False,2025-06-13 18:00:00
22,X,106041.5,1749855600,106941.25,107427.9,47.27,True,True,False,True,True,False,False,2025-06-13 23:00:00
23,O,104410.5,1749916800,106459.35,107393.25,42.32,True,True,False,True,True,True,True,2025-06-14 16:00:00
24,X,106041.5,1749963600,106079.25,107388.1,37.38,True,True,True,False,True,True,True,2025-06-15 05:00:00
25,O,104893.0,1749978000,105881.2,107358.38,34.12,True,True,True,False,True,False,False,2025-06-15 09:00:00
26,X,105651.0,1750006800,105689.2,107255.05,30.62,True,True,True,False,True,False,False,2025-06-15 17:00:00
27,O,104690.0,1750017600,105461.1,107139.98,27.3,True,True,True,False,True,True,True,2025-06-15 20:00:00
28,X,108605.5,1750100400,105496.55,107063.1,22.73,True,True,False,True,True,True,True,2025-06-16 19:00:00
29,O,106760.5,1750114800,105798.15,106948.05,23.39,True,True,False,True,True,False,False,2025-06-16 23:00:00
30,X,107447.5,1750125600,105968.8,106837.75,24.05,True,True,True,False,True,False,False,2025-06-17 02:00:00
31,O,103585.5,1750176000,105812.65,106587.23,25.2,True,True,True,False,True,True,True,2025-06-17 16:00:00
32,X,105410.0,1750219200,105749.5,106345.38,25.49,True,True,True,False,True,True,True,2025-06-18 04:00:00
33,O,104229.5,1750240800,105731.4,106095.38,25.07,True,True,True,False,True,False,False,2025-06-18 10:00:00
34,X,104802.0,1750244400,105607.45,105843.35,24.65,True,True,True,False,True,False,False,2025-06-18 11:00:00
35,O,103575.0,1750269600,105475.65,105678.43,24.7,True,True,True,False,True,True,True,2025-06-18 18:00:00
36,X,105051.0,1750280400,105415.65,105552.43,24.84,True,True,False,True,True,True,True,2025-06-18 21:00:00
37,O,104568.5,1750294800,105403.5,105432.3,24.41,True,True,False,True,True,False,False,2025-06-19 01:00:00
38,X,105064.5,1750302000,105049.4,105272.98,23.96,True,True,False,True,True,False,False,2025-06-19 03:00:00
39,O,104066.0,1750345200,104779.95,105289.05,23.92,True,True,False,True,True,True,True,2025-06-19 15:00:00
40,X,104743.5,1750381200,104509.55,105239.18,23.89,True,True,True,False,True,True,True,2025-06-20 01:00:00
41,O,104230.0,1750392000,104574.0,105193.32,23.67,True,True,True,False,True,False,False,2025-06-20 04:00:00
42,X,105940.0,1750417200,104627.0,105188.25,22.98,True,True,False,True,True,False,False,2025-06-20 11:00:00
43,O,103067.0,1750456800,104510.75,105121.07,23.38,True,True,False,True,True,True,True,2025-06-20 22:00:00
44,X,103778.0,1750492800,104408.35,105007.9,23.78,True,True,True,False,True,True,True,2025-06-21 08:00:00
45,O,102218.5,1750532400,104272.7,104874.18,24.38,True,True,True,False,True,True,True,2025-06-21 19:00:00
46,X,102734.5,1750536000,104041.05,104728.35,24.98,True,True,True,False,True,True,True,2025-06-21 20:00:00
47,O,101403.5,1750539600,103724.55,104564.02,26.17,True,True,True,False,True,True,True,2025-06-21 21:00:00
48,X,102806.0,1750550400,103498.7,104274.05,27.24,True,True,False,True,True,True,True,2025-06-22 00:00:00
49,O,102328.0,1750557600,103324.9,104052.43,27.85,True,True,False,True,True,False,False,2025-06-22 02:00:00
50,X,102822.5,1750568400,103132.8,103821.18,28.74,True,True,False,True,True,False,False,2025-06-22 05:00:00
51,O,102169.0,1750582800,102926.7,103750.35,29.76,True,True,False,True,True,True,True,2025-06-22 09:00:00
52,X,102703.5,1750590000,102603.05,103615.02,30.81,True,True,True,False,True,True,True,2025-06-22 11:00:00
53,O,98858.5,1750604400,102182.2,103346.48,33.26,True,False,False,False,False,False,False,2025-06-22 15:00:00
54,X,99618.0,1750608000,101766.2,103087.27,35.71,True,True,True,False,True,True,True,2025-06-22 16:00:00
55,O,98840.0,1750618800,101428.35,102850.52,38.16,True,True,True,False,True,False,False,2025-06-22 19:00:00
56,X,101895.0,1750658400,101344.4,102692.73,39.25,True,True,False,True,True,False,False,2025-06-23 06:00:00
57,O,101266.5,1750676400,101330.7,102527.62,39.23,True,True,False,True,True,False,False,2025-06-23 11:00:00
58,X,102314.5,1750683600,101281.55,102390.12,38.76,True,True,False,True,True,False,False,2025-06-23 13:00:00
59,O,100652.5,1750694400,101114.0,102219.45,38.07,True,True,False,True,True,True,True,2025-06-23 16:00:00
60,X,105512.0,1750716000,101382.95,102257.88,36.97,True,False,False,False,False,False,False,2025-06-23 22:00:00
61,O,104731.5,1750730400,101639.2,102282.95,35.28,True,True,False,True,True,False,False,2025-06-24 02:00:00
62,X,105617.0,1750744800,101930.55,102266.8,33.77,True,False,False,False,False,False,False,2025-06-24 06:00:00
63,O,104902.5,1750748400,102534.95,102358.57,32.26,True,True,False,True,True,False,False,2025-06-24 07:00:00
64,X,106170.5,1750780800,103190.2,102478.2,31.17,True,True,False,True,True,False,False,2025-06-24 16:00:00
65,O,105486.0,1750788000,103854.8,102641.57,29.95,True,True,False,True,True,False,False,2025-06-24 18:00:00
66,X,107880.5,1750856400,104453.35,102898.88,29.78,True,False,False,False,False,False,False,2025-06-25 13:00:00
67,O,106996.5,1750863600,105026.35,103178.52,27.79,True,True,False,True,True,False,False,2025-06-25 15:00:00
68,X,107889.0,1750903200,105583.8,103432.68,25.8,True,True,False,True,True,False,False,2025-06-26 02:00:00
69,O,107071.0,1750939200,106225.65,103669.82,23.8,True,True,False,True,True,False,False,2025-06-26 12:00:00
70,X,107739.0,1750968000,106448.35,103915.65,24.92,True,True,True,False,True,False,False,2025-06-26 20:00:00
71,O,106634.0,1750982400,106638.6,104138.9,25.39,True,True,True,False,True,True,True,2025-06-27 00:00:00
72,X,107438.5,1750993200,106820.75,104375.65,26.33,True,True,True,False,True,True,True,2025-06-27 03:00:00
73,O,106643.0,1751025600,106994.8,104764.88,26.8,True,True,True,False,True,False,False,2025-06-27 12:00:00
74,X,107272.5,1751036400,107105.0,105147.6,27.68,True,True,True,False,True,False,False,2025-06-27 15:00:00
75,O,106666.5,1751047200,107223.05,105538.93,28.56,True,True,True,False,True,False,False,2025-06-27 18:00:00
76,X,108458.5,1751194800,107280.85,105867.1,30.43,True,True,False,True,True,False,False,2025-06-29 11:00:00
77,O,107312.5,1751227200,107312.45,106169.4,32.29,True,True,False,True,True,False,False,2025-06-29 20:00:00
78,X,108676.0,1751241600,107391.15,106487.48,33.94,True,True,False,True,True,False,False,2025-06-30 00:00:00
79,O,106775.0,1751292000,107361.55,106793.6,34.56,True,True,False,True,True,True,True,2025-06-30 14:00:00
80,X,107542.0,1751295600,107341.85,106895.1,34.11,True,True,True,False,True,True,True,2025-06-30 15:00:00
81,O,105357.0,1751396400,107214.15,106926.38,31.49,True,True,True,False,True,True,True,2025-07-01 19:00:00
82,X,105871.5,1751400000,107057.45,106939.1,28.87,True,True,True,False,True,True,True,2025-07-01 20:00:00
83,O,105347.5,1751414400,106927.9,106961.35,26.26,True,True,True,False,True,False,False,2025-07-02 00:00:00
84,X,109632.0,1751482800,107163.85,107134.43,26.74,True,True,False,True,True,False,False,2025-07-02 19:00:00
85,O,108605.0,1751511600,107357.7,107290.38,27.86,True,True,False,True,True,False,False,2025-07-03 03:00:00
86,X,109904.0,1751533200,107502.25,107391.55,29.12,True,True,False,True,True,False,False,2025-07-03 09:00:00
87,O,109130.0,1751544000,107684.0,107498.23,30.38,True,True,False,True,True,False,False,2025-07-03 12:00:00
88,X,110232.0,1751547600,107839.6,107615.38,31.83,True,True,False,True,True,False,False,2025-07-03 13:00:00
89,O,109101.0,1751554800,108072.2,107716.88,33.23,True,True,False,True,True,False,False,2025-07-03 15:00:00
90,X,109914.0,1751572800,108309.4,107825.62,33.57,True,True,True,False,True,False,False,2025-07-03 20:00:00
91,O,107545.0,1751641200,108528.2,107871.18,31.62,True,True,True,False,True,True,True,2025-07-04 15:00:00
92,X,109359.0,1751857200,108876.95,107967.2,29.5,True,True,True,False,True,True,True,2025-07-07 03:00:00
93,O,107660.5,1751936400,109108.25,108018.07,28.42,True,True,True,False,True,False,False,2025-07-08 01:00:00
94,X,108988.0,1751979600,109043.85,108103.85,27.34,True,True,True,False,True,False,False,2025-07-08 13:00:00
95,O,108348.0,1751983200,109018.15,108187.93,28.44,True,True,True,False,True,False,False,2025-07-08 14:00:00
96,X,109122.0,1751997600,108939.95,108221.1,29.69,True,True,False,True,True,False,False,2025-07-08 18:00:00
97,O,108322.0,1752030000,108859.15,108271.57,30.88,True,True,False,True,True,False,False,2025-07-09 03:00:00
98,X,111725.5,1752087600,109008.5,108424.05,31.19,True,True,False,True,True,False,False,2025-07-09 19:00:00
99,O,110687.5,1752091200,109167.15,108619.68,31.5,True,True,False,True,True,False,False,2025-07-09 20:00:00
100,X,111340.0,1752098400,109309.75,108809.57,31.67,True,True,True,False,True,False,False,2025-07-09 22:00:00
101,O,110820.5,1752148800,109637.3,109082.75,31.83,True,True,True,False,True,False,False,2025-07-10 12:00:00
102,X,116478.5,1752181200,110349.25,109613.1,33.66,True,False,False,False,False,False,False,2025-07-10 21:00:00
103,O,115556.0,1752192000,111138.8,110123.52,35.54,True,False,False,False,False,False,False,2025-07-11 00:00:00
104,X,118464.5,1752224400,112086.45,110565.15,37.77,True,False,False,False,False,False,False,2025-07-11 09:00:00
105,O,116921.5,1752246000,112943.8,110980.98,42.28,True,False,False,False,False,False,False,2025-07-11 15:00:00
106,X,118078.5,1752260400,113839.45,111389.7,46.79,True,False,False,False,False,False,False,2025-07-11 19:00:00
107,O,117511.5,1752274800,114758.4,111808.77,51.3,True,True,True,False,True,False,False,2025-07-11 23:00:00
108,X,118132.0,1752310800,115399.05,112203.77,55.82,True,True,False,True,True,False,False,2025-07-12 09:00:00
109,O,117088.0,1752332400,116039.1,112603.12,59.66,True,True,False,True,True,True,True,2025-07-12 15:00:00
110,X,122743.5,1752476400,117179.45,113244.6,64.19,True,False,False,False,False,False,False,2025-07-14 07:00:00
111,O,116788.5,1752562800,117776.25,113706.77,68.43,True,True,False,True,True,True,True,2025-07-15 07:00:00
112,X,118079.0,1752584400,117936.3,114142.77,70.46,True,True,True,False,True,True,True,2025-07-15 13:00:00
113,O,115992.0,1752588000,117979.9,114559.35,71.55,True,True,True,False,True,True,True,2025-07-15 14:00:00
114,X,117412.0,1752598800,117874.65,114980.55,72.65,True,True,True,False,True,True,True,2025-07-15 17:00:00
115,O,116441.0,1752606000,117826.6,115385.2,73.74,True,True,True,False,True,False,False,2025-07-15 19:00:00
116,X,118126.5,1752624000,117831.4,115835.43,73.19,True,True,False,True,True,False,False,2025-07-16 00:00:00
117,O,117347.5,1752631200,117815.0,116286.7,72.64,True,True,False,True,True,False,False,2025-07-16 02:00:00
118,X,119201.0,1752656400,117921.9,116660.48,72.03,True,True,False,True,True,False,False,2025-07-16 09:00:00
119,O,118590.5,1752667200,118072.15,117055.62,71.42,True,True,False,True,True,False,False,2025-07-16 12:00:00
120,X,119898.5,1752696000,117787.65,117483.55,70.99,True,True,False,True,True,False,False,2025-07-16 20:00:00
121,O,118126.0,1752714000,117921.4,117848.82,69.87,True,True,False,True,True,True,True,2025-07-17 01:00:00
122,X,118771.0,1752742800,117990.6,117963.45,68.75,True,True,True,False,True,True,True,2025-07-17 09:00:00
123,O,117981.0,1752750000,118189.5,118084.7,68.07,True,True,True,False,True,False,False,2025-07-17 11:00:00
124,X,119594.5,1752775200,118407.75,118141.2,66.86,True,True,False,True,True,False,False,2025-07-17 18:00:00
125,O,118961.0,1752778800,118659.75,118243.18,65.98,True,True,False,True,True,False,False,2025-07-17 19:00:00
126,X,120267.5,1752786000,118873.85,118352.62,65.35,True,True,False,True,True,False,False,2025-07-17 21:00:00
127,O,119189.0,1752793200,119058.0,118436.5,65.65,True,True,False,True,True,False,False,2025-07-17 23:00:00
128,X,120601.0,1752814800,119198.0,118559.95,66.07,True,True,False,True,True,False,False,2025-07-18 05:00:00
129,O,118649.5,1752825600,119203.9,118638.02,65.51,True,True,False,True,True,True,True,2025-07-18 08:00:00
130,X,119442.5,1752840000,119158.3,118472.98,64.75,True,True,True,False,True,True,True,2025-07-18 12:00:00
131,O,117310.0,1752861600,119076.7,118499.05,61.9,True,True,True,False,True,True,True,2025-07-18 18:00:00
132,X,118423.0,1752919200,119041.9,118516.25,58.75,True,True,True,False,True,True,True,2025-07-19 10:00:00
133,O,117668.5,1752933600,119010.65,118600.07,55.61,True,True,True,False,True,False,False,2025-07-19 14:00:00
134,X,118680.5,1753023600,118919.25,118663.5,52.53,True,True,False,True,True,False,False,2025-07-20 15:00:00
135,O,117227.5,1753052400,118745.9,118702.82,49.44,True,True,False,True,True,True,True,2025-07-20 23:00:00
136,X,119364.5,1753081200,118655.6,118764.73,46.98,True,True,False,True,True,True,True,2025-07-21 07:00:00
137,O,118056.0,1753095600,118542.3,118800.15,44.76,True,True,False,True,True,False,False,2025-07-21 11:00:00
138,X,118818.0,1753102800,118364.0,118781.0,42.22,True,True,True,False,True,False,False,2025-07-21 13:00:00
139,O,116736.0,1753124400,118172.65,118688.27,37.76,True,True,True,False,True,True,True,2025-07-21 19:00:00
140,X,117711.5,1753146000,117999.55,118578.93,33.06,True,True,True,False,True,True,True,2025-07-22 01:00:00
141,O,116511.5,1753156800,117919.7,118498.2,28.42,True,True,True,False,True,True,True,2025-07-22 04:00:00
142,X,119154.5,1753182000,117992.85,118517.38,24.9,True,True,False,True,True,True,True,2025-07-22 11:00:00
143,O,118146.5,1753189200,118040.65,118525.65,22.35,True,True,False,True,True,False,False,2025-07-22 13:00:00
144,X,120005.0,1753225200,118173.1,118546.18,20.53,True,True,False,True,True,False,False,2025-07-22 23:00:00
145,O,117349.0,1753275600,118185.25,118465.57,19.75,False,False,False,False,False,False,False,2025-07-23 13:00:00
146,X,118542.0,1753282800,118103.0,118379.3,18.96,False,False,False,False,False,False,False,2025-07-23 15:00:00
147,O,117682.5,1753286400,118065.65,118303.98,18.17,False,False,False,False,False,False,False,2025-07-23 16:00:00
148,X,119035.0,1753315200,118087.35,118225.68,17.65,False,False,False,False,False,False,False,2025-07-24 00:00:00
149,O,117570.5,1753333200,118170.8,118171.73,17.64,False,False,False,False,False,False,False,2025-07-24 05:00:00
150,X,118758.0,1753344000,118275.45,118137.5,17.01,False,False,False,False,False,False,False,2025-07-24 08:00:00
151,O,118182.5,1753362000,118442.55,118181.12,16.37,False,False,False,False,False,False,False,2025-07-24 13:00:00
152,X,119033.0,1753365600,118430.4,118211.62,16.05,False,False,False,False,False,False,False,2025-07-24 14:00:00
153,O,115396.0,1753412400,118155.35,118098.0,17.6,False,False,False,False,False,False,False,2025-07-25 03:00:00
154,X,116056.0,1753416000,117760.45,117966.77,19.14,False,False,False,False,False,False,False,2025-07-25 04:00:00
155,O,115270.0,1753423200,117552.55,117868.9,20.74,True,True,True,False,True,False,False,2025-07-25 06:00:00
156,X,116516.0,1753441200,117349.95,117726.48,20.46,True,True,False,True,True,False,False,2025-07-25 11:00:00
157,O,114946.0,1753452000,117076.3,117570.98,20.5,True,True,False,True,True,True,True,2025-07-25 14:00:00
158,X,119498.0,1753653600,117122.6,117604.98,19.82,False,False,False,False,False,False,False,2025-07-27 22:00:00
159,O,117661.0,1753722000,117131.65,117651.23,20.21,True,True,False,True,True,False,False,2025-07-28 17:00:00
160,X,118750.0,1753758000,117130.85,117703.15,20.6,True,True,True,False,True,False,False,2025-07-29 03:00:00
161,O,117358.0,1753801200,117048.4,117745.48,20.63,True,True,True,False,True,True,True,2025-07-29 15:00:00
162,X,118336.0,1753862400,116978.7,117704.55,20.17,True,True,True,False,True,True,True,2025-07-30 08:00:00
163,O,117539.0,1753873200,117193.0,117674.18,19.88,False,False,False,False,False,False,False,2025-07-30 11:00:00
164,X,118690.5,1753884000,117456.45,117608.45,19.93,False,False,False,False,False,False,False,2025-07-30 14:00:00
165,O,116489.0,1753898400,117578.35,117565.45,18.67,False,False,False,False,False,False,False,2025-07-30 18:00:00
166,X,118664.5,1753941600,117793.2,117571.57,17.08,False,False,False,False,False,False,False,2025-07-31 06:00:00
167,O,117884.0,1753970400,118087.0,117581.65,15.55,False,False,False,False,False,False,False,2025-07-31 14:00:00
168,X,118504.0,1753977600,117987.6,117555.1,14.03,False,False,False,False,False,False,False,2025-07-31 16:00:00
169,O,115373.0,1754006400,117758.8,117445.23,14.53,False,False,False,False,False,False,False,2025-08-01 00:00:00
170,X,115922.0,1754013600,117476.0,117303.43,15.67,False,False,False,False,False,False,False,2025-08-01 02:00:00
171,O,114564.0,1754035200,117196.6,117122.5,17.03,False,False,False,False,False,False,False,2025-08-01 08:00:00
172,X,115687.0,1754049600,116931.7,116955.2,18.37,False,False,False,False,False,False,False,2025-08-01 12:00:00
173,O,114318.5,1754053200,116609.65,116901.32,19.88,False,False,False,False,False,False,False,2025-08-01 13:00:00
174,X,115581.0,1754056800,116298.7,116877.57,21.38,True,True,True,False,True,True,True,2025-08-01 14:00:00
175,O,113289.0,1754074800,115978.7,116778.52,23.87,True,True,True,False,True,True,True,2025-08-01 19:00:00
176,X,113911.0,1754078400,115503.35,116648.27,26.37,True,True,True,False,True,True,True,2025-08-01 20:00:00
177,O,113097.0,1754085600,115024.65,116555.82,28.98,True,True,True,False,True,True,True,2025-08-01 22:00:00
178,X,113981.0,1754107200,114572.35,116279.98,31.11,True,True,False,True,True,True,True,2025-08-02 04:00:00
179,O,112296.0,1754157600,114264.65,116011.73,35.04,True,True,False,True,True,True,True,2025-08-02 18:00:00
180,X,114867.0,1754265600,114159.15,115817.57,37.43,True,True,False,True,True,True,True,2025-08-04 00:00:00
181,O,114349.0,1754280000,114137.65,115667.12,39.82,True,True,False,True,True,False,False,2025-08-04 04:00:00
182,X,115264.5,1754323200,114095.4,115513.55,41.57,True,True,False,True,True,False,False,2025-08-04 16:00:00
183,O,114735.0,1754334000,114137.05,115373.35,41.18,True,True,False,True,True,False,False,2025-08-04 19:00:00
184,X,115295.5,1754344800,114108.5,115203.6,40.75,True,True,False,True,True,False,False,2025-08-04 22:00:00
185,O,113935.5,1754377200,114173.15,115075.93,40.53,True,True,False,True,True,True,True,2025-08-05 07:00:00
186,X,114650.0,1754384400,114247.05,114875.2,40.31,True,True,True,False,True,True,True,2025-08-05 09:00:00
187,O,112987.5,1754402400,114236.1,114630.38,40.68,True,True,True,False,True,True,True,2025-08-05 14:00:00
188,X,114097.0,1754434800,114247.7,114410.02,41.04,True,True,True,False,True,True,True,2025-08-05 23:00:00
