trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
15,BUY,ST_FLIP_RED,2025-07-15T16:00:00,2025-07-15T18:00:00,long,117398,116598,2,0,234.8,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.68,-2976.45,-250021.8,-2.98,23.48,0.1,200,100.0,0.01,0,0.0,200.11,116998
16,SELL,ST_FLIP_GREEN,2025-07-15T18:00:00,2025-07-15T20:00:00,short,116598,117398,2,0,233.2,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.69,-3178.16,-266965.44,-3.18,23.32,0.1,200,100.0,0.01,0,0.0,200.11,116998
17,BUY,ST_FLIP_RED,2025-07-15T20:00:00,2025-07-17T00:00:00,long,117398,118198,2,0,234.8,100.0,1.6,-198.51,-16674.84,-0.2,800,0.68,0,0.0,-3376.67,-283640.28,-3.38,23.48,0.1,200,100.0,0.01,0,0.0,200.11,116998
18,SELL,ST_FLIP_GREEN,2025-07-17T00:00:00,2025-07-17T16:00:00,short,118198,118998,2,0,236.4,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.68,-3578.38,-300583.92,-3.58,23.64,0.1,200,100.0,0.01,0,0.0,200.11,118598
19,SELL,ST_FLIP_GREEN,2025-07-17T22:00:00,2025-07-18T00:00:00,short,119198,119998,2,0,238.4,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.67,-3780.09,-317527.56,-3.78,23.84,0.1,200,100.0,0.01,0,0.0,200.11,119598
20,BUY,ST_FLIP_RED,2025-07-18T00:00:00,2025-07-18T06:00:00,long,119998,119598,2,0,240.0,100.0,-0.8,-200.91,-16876.44,-0.2,0,0.0,400,0.33,-3981.0,-334404.0,-3.98,24.0,0.1,200,100.0,0.01,0,0.0,200.11,119598
21,SELL,ST_FLIP_GREEN,2025-07-18T06:00:00,2025-07-20T14:00:00,short,119598,118398,2,0,239.2,100.0,2.4,-197.71,-16607.64,-0.2,1200,1.0,0,0.0,-4178.71,-351011.64,-4.18,23.92,0.1,200,100.0,0.01,0,0.0,200.11,119998
22,BUY,ST_FLIP_RED,2025-07-20T14:00:00,2025-07-20T22:00:00,long,118398,117398,2,0,236.8,100.0,-2.0,-202.11,-16977.24,-0.2,0,0.0,1000,0.84,-4380.82,-367988.88,-4.38,23.68,0.1,200,100.0,0.01,0,0.0,200.11,117998
23,SELL,ST_FLIP_GREEN,2025-07-21T10:00:00,2025-07-22T06:00:00,short,118198,117798,2,0,236.4,100.0,0.8,-199.31,-16742.04,-0.2,400,0.34,0,0.0,-4580.13,-384730.92,-4.58,23.64,0.1,200,100.0,0.01,0,0.0,200.11,118598
24,BUY,ST_FLIP_RED,2025-07-22T06:00:00,2025-07-22T12:00:00,long,117798,117998,2,0,235.6,100.0,0.4,-199.71,-16775.64,-0.2,200,0.17,0,0.0,-4779.84,-401506.56,-4.78,23.56,0.1,200,100.0,0.01,0,0.0,200.11,117398
25,SELL,ST_FLIP_GREEN,2025-07-22T12:00:00,2025-07-22T16:00:00,short,117998,119198,2,0,236.0,100.0,-2.4,-202.51,-17010.84,-0.2,0,0.0,1200,1.02,-4982.35,-418517.4,-4.98,23.6,0.1,200,100.0,0.01,0,0.0,200.11,118398
26,BUY,ST_FLIP_RED,2025-07-22T16:00:00,2025-07-23T02:00:00,long,119198,118998,2,0,238.4,100.0,-0.4,-200.51,-16842.84,-0.2,0,0.0,200,0.17,-5182.86,-435360.24,-5.18,23.84,0.1,200,100.0,0.01,0,0.0,200.11,118798
27,SELL,ST_FLIP_GREEN,2025-07-23T02:00:00,2025-07-23T14:00:00,short,118998,118398,2,0,238.0,100.0,1.2,-198.91,-16708.44,-0.2,600,0.5,0,0.0,-5381.77,-452068.68,-5.38,23.8,0.1,200,100.0,0.01,0,0.0,200.11,119398
28,BUY,ST_FLIP_RED,2025-07-23T14:00:00,2025-07-24T04:00:00,long,118398,117798,2,0,236.8,100.0,-1.2,-201.31,-16910.04,-0.2,0,0.0,600,0.51,-5583.08,-468978.72,-5.58,23.68,0.1,200,100.0,0.01,0,0.0,200.11,117998
29,BUY,ST_FLIP_RED,2025-07-24T14:00:00,2025-07-25T00:00:00,long,118598,117998,2,0,237.2,100.0,-1.2,-201.31,-16910.04,-0.2,0,0.0,600,0.51,-5784.39,-485888.76,-5.78,23.72,0.1,200,100.0,0.01,0,0.0,200.11,118198
